attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason,capture_id,search_id,analysis_weight,historical_binding_raw,weighted_historical_binding,target_binding_raw,target_control_type,negative_type
MERGED_42571e3b674c74,1975,1975-10-11,1946-1987_taiwan_side_formation,Toa Payoh Lucky Restaurant,Singapore,,,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19751011-1,overseas_taiwan_porridge_ad,Taiwanese Porridge Toa Payoh Lucky Restaurant Singapore local dishes,,Comparative Singapore Taiwan-porridge ad.,NEWSG_ST_19751011,probable,Singapore,Advertisement offers Taiwanese porridge with local dishes.,,Taiwanese porridge,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19751011-1,643b2f318637fd5a,SG_1975_002,1,1.0000,0.0000,1,Toa Payoh Lucky Restaurant,primary,1.2000,dated archive/newspaper/registry-like source,,,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_16d6d1191fb6b1,1975,1975-01-01,1946-1987_taiwan_side_formation,Taiwanese chefs and Hunan boom,New York,New York,North America,food_culture_article,TASTE,https://tastecooking.com/new-york-citys-taiwanese-food-boom-its-about-damn-time/,restaurant_labor_ecology,1970s New York Hunan restaurant boom Taiwanese chefs responsible in part regional Chinese shift,medium,Important because Taiwaneseness entered US food ecology partly through non-Taiwan-labeled regional Chinese formats.,US_NY_HUNAN_1970S,probable,North America,TASTE says Taiwanese chefs were responsible in part for the 1970s boom in Hunan restaurants in New York.,Hunan restaurant,Taiwanese chefs,,,https://tastecooking.com/new-york-citys-taiwanese-food-boom-its-about-damn-time/,ad86719ff1d0cca5,US_1970S_003,1,1.0000,0.0000,1,Taiwanese chefs and Hunan boom,secondary,0.7000,default secondary classification,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_3fc473f2cd6c03,1975,1975-01-01,1946-1987_taiwan_side_formation,Los Angeles Chinatown non-Cantonese shift,Los Angeles,California,North America,food_history_article,LA Weekly,https://www.laweekly.com/as-chinatown-changes-the-neighborhoods-chinese-restaurants-move-away-from-cantonese-food/,regional_restaurant_shift,1970s Los Angeles Chinatown non-Cantonese restaurants Taiwanese chefs introduced Sichuan Hunan styles through Americanized Chinese food,medium,Useful for coding Taiwan-origin restaurateurs under regional Chinese labels.,US_LA_CHINATOWN_1970S,probable,North America,LA Weekly says Taiwanese chefs introduced Sichuan and Hunan style Chinese cuisine to America and LA Chinatown saw non-Cantonese restaurants in the 1970s.,Sichuan Hunan restaurant,Taiwanese chefs,,,https://www.laweekly.com/as-chinatown-changes-the-neighborhoods-chinese-restaurants-move-away-from-cantonese-food/,1a3f5bd3acd930a4,US_1975_001,1,1.0000,0.0000,1,Los Angeles Chinatown non-Cantonese shift,secondary,0.7000,default secondary classification,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
BATCH_R_034,1975,1975-06-07,1946-1987_taiwan_side_formation,Oasis Paradise Cove Taiwan Porridge Restaurant,Singapore,,Singapore,newspaper_archive,NewspaperSG / NLB,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750607-1,newspaper_ad_or_article,"Floating Palace cabaret and nightclub, Oasis Paradise Cove bar nightclub, Taiwan Porridge Restaurant and coffee house appear in the advertisement.",medium,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_034,probable,Singapore,"Floating Palace cabaret and nightclub, Oasis Paradise Cove bar nightclub, Taiwan Porridge Restaurant and coffee house appear in the advertisement.",Taiwan porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750607-1,a7e4bc49a8091c8c,BATCH_R_034,1,0.5404,0.4596,3,Oasis Paradise Cove Taiwan Porridge Restaurant,primary,1.2000,dated archive/newspaper/registry-like source,,,0.7383,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
SRC_NEWSG_MANUAL_19750614_OASIS,1975,1975-06-14,1946-1987_taiwan_side_formation,Oasis Paradise Cove Taiwan Porridge Restaurant,Singapore,,Singapore,newspaper_archive,The Straits Times / NewspaperSG,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750614-1,ad,1975 Singapore Oasis Taiwan porridge restaurant advertisement,medium,New non-duplicate NewspaperSG ad; OCR noisy but identifies Oasis complex and Taiwan Porridge Rest.,SRC_NEWSG_MANUAL_19750614_OASIS,probable,Singapore,Oasis Paradise Cove bar restaurant and nightclub; exotic Chinese dinner; Taiwan Porridge Rest,Taiwan Porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750614-1,,SRC_NEWSG_MANUAL_19750614_OASIS,1,0.5483,0.4517,3,Oasis Paradise Cove Taiwan Porridge Restaurant,primary,1.2000,dated archive/newspaper/registry-like source,,,0.7438,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
SRC_NEWSG_MANUAL_19750628_OASIS,1975,1975-06-28,1946-1987_taiwan_side_formation,Oasis Paradise Cove Taiwan Porridge Restaurant,Singapore,,Singapore,newspaper_archive,The Straits Times / NewspaperSG,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750628-1,ad,1975 Singapore Oasis Taiwan porridge restaurant advertisement,medium,New non-duplicate NewspaperSG ad; OCR noisy but identifies Oasis complex and Taiwan Porridge Rest.,SRC_NEWSG_MANUAL_19750628_OASIS,probable,Singapore,Floating Palace Cabaret Nite-Club; the Oasis Paradise Cove bar restaurant and nightclub; Taiwan Porridge Rest,Taiwan Porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19750628-1,,SRC_NEWSG_MANUAL_19750628_OASIS,1,0.4365,0.5635,3,Oasis Paradise Cove Taiwan Porridge Restaurant,primary,1.2000,dated archive/newspaper/registry-like source,,,0.6655,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_75f94dccec9988,1975,1975-10-11,1946-1987_taiwan_side_formation,Toa Payoh Lucky Restaurant Taiwanese Porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19751011-1,dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1975 Toa Payoh Lucky Restaurant Taiwanese Porridge dated public source event anchors the food sign Taiwanese porridge Singapore Taiwan porridge || 1975 Toa Payoh Lucky Restaurant Taiwanese Porridge dish wording binds local food item to Taiwaneseness corpus Taiwanese porridge Singapore Taiwan porridge || 1975 Toa Payoh Lucky Restaurant Taiwanese Porridge store service format records circulation context Taiwanese porridge Singapore Taiwan porridge || 1975 Toa Payoh Lucky Restaurant Taiwanese Porridge urban memory and place geography support historical binding Taiwanese porridge Singapore Taiwan porridge,medium,Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,SRC_BULK_O_024_A,probable,Singapore,1975 Toa Payoh Lucky Restaurant advertised Taiwanese porridge with ala carte local dishes and seafood,Taiwanese porridge,Singapore Taiwan porridge,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19751011-1,97bdc61c074acaa9,BULK_O_024_A;BULK_O_024_B;BULK_O_024_C;BULK_O_024_D,4,1.0000,0.0000,1,Toa Payoh Lucky Restaurant Taiwanese Porridge,primary,1.2000,dated archive/newspaper/registry-like source,,,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
SRC_NTPT_1975_LIANWU_LURou,1975,,1946-1987_taiwan_side_formation,蓮霧魯肉飯,New Taipei,,Taiwan-side,official_tourism_profile,New Taipei City Travel,https://newtaipei.travel/zh-tw/shop/detail/207798,shop_profile,1975 New Taipei Lianwu lu rou fan old-shop profile,medium,Official New Taipei shop profile; exact ROC founding year and lu rou fan marker.,SRC_NTPT_1975_LIANWU_LURou,probable,Taiwan-side,民國64年開店至今，是三重地區頗富盛名的老字號小吃；老闆長大後賣魯肉飯，便乾脆引為店名。,魯肉飯;肉燥,新北三重,,,https://newtaipei.travel/zh-tw/shop/detail/207798,,SRC_NTPT_1975_LIANWU_LURou,1,1.0000,0.0000,1,蓮霧魯肉飯,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
BATCH_V_015,1975,1975-01-01,1946-1987_taiwan_side_formation,豐榮肉丸 local food article,Tainan,Taiwan,Taiwan-side,food_blog,Tainan Food Eat,https://tainanfoodeat.blogspot.com/2023/03/fengrong-meatball.html,food_history_article,Tainan Food Eat records 豐榮肉丸 local food article with 肉圓;肉燥飯 in Tainan food context.,low,Food blog and decade date Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_015,candidate,Taiwan,Tainan Food Eat records 豐榮肉丸 local food article with 肉圓;肉燥飯 in Tainan food context.,肉圓;肉燥飯,台南;臺灣,unknown,,https://tainanfoodeat.blogspot.com/2023/03/fengrong-meatball.html,e982b1e1d26e099f,BATCH_V_015,1,1.0000,0.0000,1,豐榮肉丸 local food article,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
BATCH_Q_046,1975,1975-01-01,1946-1987_taiwan_side_formation,小王煮瓜 airport branch profile,Taipei,Taiwan,Taiwan-side,food_media_profile,輕旅行 Travel Yam,https://travel.yam.com/article/135254,media_brand_profile,1975 airport food profile frames 小王煮瓜 black-gold lu rou fan as a Taiwan taste exported to airport space,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_046,probable,Taiwan-side,Travel Yam airport food article says 小王煮瓜 began in 1975 and highlights black-gold 滷肉飯 as Taiwan flavor,滷肉飯,台灣味;華西街,,,https://travel.yam.com/article/135254,8e3f0dadc259d121,BATCH_Q_046,1,1.0000,0.0000,1,小王煮瓜 airport branch profile,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,1.0000,0.7600,1.0000,target_positive,
BATCH_Q_045,1975,1975-01-01,1946-1987_taiwan_side_formation,小王煮瓜,Taipei,Taiwan,Taiwan-side,official_brand_page,小王煮瓜 official page,https://wangsbroth.com/,official_brand_history,1975 小王煮瓜 official page anchors black-gold lu rou fan and clear gua-zai-rou soup in Huaxi Street,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_045,probable,Taiwan-side,Official page says 小王煮瓜 formerly 小王清湯瓜仔肉 was founded in 1975 and is known for 滷肉飯 and 清湯瓜仔肉,滷肉飯;清湯瓜仔肉,台北華西街;台灣小吃,,,https://wangsbroth.com/,bd3c17d26d280743,BATCH_Q_045,1,1.0000,0.0000,1,小王煮瓜,secondary,0.7000,official/media curated narrative source,,,0.9100,1.0000,0.9100,1.0000,target_positive,
MERGED_a385705c9f2112,1976,1976-04-10,1946-1987_taiwan_side_formation,Taiwan Porridge Restaurant,Singapore,,,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19760410-1,overseas_taiwan_porridge_ad,Taiwan Porridge Restaurant Singapore advertisement,,Comparative Singapore Taiwan-porridge ad.,NEWSG_ST_19760410,probable,Singapore,Advertisement references Taiwan Porridge Rest.,,Taiwan porridge,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19760410-1,07cf85b7137c755a,SG_1976_001,1,0.6840,0.3160,4,Taiwan Porridge Restaurant,primary,1.2000,dated archive/newspaper/registry-like source,,,0.8388,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
SRC_R010B03_TW_MATSU_XIEHE_1976_OFFICIAL,1976,2026-03-10,1946-1987_taiwan_side_formation,發師傅 協和食品行,Lienchiang,Taiwan,Taiwan-side,official_open_data,Taiwan Tourism Administration Open Multimedia Data,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_a15010500h_002856,official_restaurant_open_data,1976 Matsu official open-data page classifies Xiehe Foods as Taiwanese cuisine and describes Matsu pastries and traditional foods,high,Official Matsu National Scenic Area page gives direct 1976 founding evidence and 2026 update date. Duplicate source-url and artifact-key checked against Round010 overlay before append; one row represents one source artifact.,SRC_R010B03_TW_MATSU_XIEHE_1976_OFFICIAL,verified,Taiwan-side,資料更新日期時間 2026-03-10T15:29:54+08:00；餐飲店家類型：台灣小吃/台菜；協和食品行創立於1976年，於北竿塘岐延續馬祖傳統美食，包括馬祖酥、芙蓉酥、蘿蔔絲餅、黃金地瓜餃與婚慶禮餅。,馬祖酥;芙蓉酥;蘿蔔絲餅;黃金地瓜餃,台灣小吃/台菜;馬祖傳統美食,,,https://media.taiwan.net.tw/zh-tw/portal/travel/details/restaurant_a15010500h_002856,e2de13deede5cbdc,SRC_R010B03_TW_MATSU_XIEHE_1976_OFFICIAL,1,1.0000,0.0000,1,發師傅 協和食品行,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_f3e8ad33ccc29b,1977,1977-01-01,1946-1987_taiwan_side_formation,台湾料理 光春,Tokyo,Tokyo,Japan,food_media_list,VOKKA,https://vokka.jp/10689/,dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1977 台湾料理 光春 dated public source event anchors the food sign 台湾料理;角煮 東京台湾料理 || 1977 台湾料理 光春 dish wording binds local food item to Taiwaneseness corpus 台湾料理;角煮 東京台湾料理 || 1977 台湾料理 光春 store service format records circulation context 台湾料理;角煮 東京台湾料理 || 1977 台湾料理 光春 urban memory and place geography support historical binding 台湾料理;角煮 東京台湾料理,medium,Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,SRC_BULK_O_023_A,probable,Japan,Koshun is presented as a Showa 52 Taiwanese restaurant with local family-style Taiwan dishes,台湾料理;角煮,東京台湾料理,,,https://vokka.jp/10689/,b9833b241b68fa8c,BULK_O_023_A;BULK_O_023_B;BULK_O_023_C;BULK_O_023_D,4,1.0000,0.0000,1,台湾料理 光春,secondary,0.7000,official/media curated narrative source,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_9f88ea884ca348,1977,1977-08-01,1946-1987_taiwan_side_formation,Peng Garden Restaurant,New York,New York,North America,book_secondary,From Canton Restaurant to Panda Express / web text,https://dokumen.pub/from-canton-restaurant-to-panda-express-a-history-of-chinese-food-in-the-united-states-9780813574776.html,taiwan_immigrant_operator_history,1977 Peng Garden Restaurant New York Taiwan president Ma Ying-jeou married there exchange students Hunan restaurant,medium,Uses book secondary text and anecdotal claim; should be checked against NYT or marriage records before strong inference.,US_PENG_GARDEN_1977,probable,North America,Book text notes Peng Garden Restaurant in New York and an alleged 1977 Taiwan-student social connection.,,Taiwan migrant social field,Taiwan-origin operator,Taiwan,https://dokumen.pub/from-canton-restaurant-to-panda-express-a-history-of-chinese-food-in-the-united-states-9780813574776.html,0f85883eee53aab6,US_1977_001,1,1.0000,0.0000,1,Peng Garden Restaurant,secondary,0.7000,default secondary classification,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
SRC_KHHSHOP_1977_JIBO,1977,,1946-1987_taiwan_side_formation,雞伯,Kaohsiung,,Taiwan-side,official_tourism_profile,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/783/,shop_profile,1977 Kaohsiung Ji Bo traditional Taiwanese-style restaurant profile,medium,Official Kaohsiung shop profile; exact founding year and Taiwan-style restaurant marker.,SRC_KHHSHOP_1977_JIBO,probable,Taiwan-side,雞伯創立於民國66年（西元1977年），以土雞肉料理為主的傳統特色餐廳，現今已傳承至第三代，是代代相傳富有濃厚傳統色彩的台式餐廳。,台式餐廳,高雄,,,https://khh.travel/zh-tw/shop/gourmet/783/,,SRC_KHHSHOP_1977_JIBO,1,1.0000,0.0000,1,雞伯,tertiary,0.2000,blog/review/social retrospective source,,,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_daf6a6e34e829b,1977,1977-01-01,1946-1987_taiwan_side_formation,欣葉台菜,Taipei,Taiwan,Taiwan-side,official_brand_profile,欣葉國際餐飲集團,https://www.shinyeh.com.tw/content/zh/brand/About.aspx?BrandId=1,tai_cai_restaurantization,1977 Taipei Shinyeh Tai-cai restaurant Shuangcheng Street Taiwanese banquet cuisine lu rou home-style dishes,high,Official brand profile gives exact origin year and explicitly frames Shinyeh as changing Taiwan-cuisine restaurantization beyond snack stalls.,TW_SHINYEH_1977,probable,Taiwan-side,Official Shinyeh profile says Shinyeh Tai-cai began on Shuangcheng Street in Taipei in 1977 and expanded Taiwan cuisine from snacks toward banquet and home-style dishes including lu rou.,滷肉;台菜,台菜餐廳化;台灣美食拼圖,Taiwan restaurant operator,Taiwan,https://www.shinyeh.com.tw/content/zh/brand/About.aspx?BrandId=1,e272418f60c38739,TW_1977_003,1,1.0000,0.0000,1,欣葉台菜,secondary,0.7000,official/media curated narrative source,,,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context
MERGED_29961f6e31d887,1977,1977-01-01,1946-1987_taiwan_side_formation,丸林魯肉飯,Taipei,Taiwan,Taiwan-side,food_logistics_media,T-Cat black cat food map,https://www.t-cat.com.tw/foodmap/hometown-detail.aspx?h_id=5&h_name=%E5%8F%B0%E5%8C%97&key=1,restaurant_origin_retro,1960s Taipei Roundabout Longfeng lu rou fan apprenticeship 1977 Nong'an Street Wanlin lu rou fan founding taxi drivers,medium,Retrospective source; good for training/apprenticeship and taxi-driver customer geography.,TW_WANLIN_1977,probable,Taiwan-side,Food-map source says Wanlin founder apprenticed at Longfeng lu rou fan in the 1960s and opened the founding shop in 1977.,魯肉飯,台北圓環小吃,,,https://www.t-cat.com.tw/foodmap/hometown-detail.aspx?h_id=5&h_name=%E5%8F%B0%E5%8C%97&key=1,d432d332a78f60c0,TW_1977_001,1,0.7188,0.2812,2,丸林魯肉飯,secondary,0.7000,default secondary classification,,,0.7132,1.0000,0.7132,1.0000,target_positive,
