attestation_id,corridor,period,source_type,authority_level,authority_weight,novelty_score,analysis_weight,historical_binding_raw,weighted_historical_binding
BATCH_AB_093,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AB_094,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.2381,0.5267,1.0,0.5267
BATCH_AB_095,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AB_096,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1111,0.4378,1.0,0.4378
BATCH_AB_097,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AB_098,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AB_099,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1579,0.4705,1.0,0.4705
BATCH_AB_100,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_001,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_002,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_003,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_004,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_005,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_006,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_007,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_008,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_009,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_010,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_011,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_012,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_013,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_014,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_015,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_016,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_017,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_018,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_019,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1905,0.4933,1.0,0.4933
BATCH_AC_020,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.2,0.5,1.0,0.5
BATCH_AC_021,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1,0.43,1.0,0.43
BATCH_AC_022,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_023,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_024,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_025,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_026,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1905,0.4933,1.0,0.4933
BATCH_AC_027,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1905,0.4933,1.0,0.4933
BATCH_AC_028,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_029,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_030,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_031,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1,0.43,1.0,0.43
BATCH_AC_032,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_033,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_034,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_035,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_036,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_037,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_038,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1905,0.4933,1.0,0.4933
BATCH_AC_039,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.0952,0.4266,1.0,0.4266
BATCH_AC_040,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1429,0.46,1.0,0.46
BATCH_AC_041,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1429,0.46,1.0,0.46
BATCH_AC_042,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.15,0.465,1.0,0.465
BATCH_AC_043,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.2381,0.5267,1.0,0.5267
BATCH_AC_044,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_045,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_046,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.2,0.5,1.0,0.5
BATCH_AC_047,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_048,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_049,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1053,0.4337,1.0,0.4337
BATCH_AC_050,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.2381,0.5267,1.0,0.5267
BATCH_AC_051,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.2381,0.5267,1.0,0.5267
BATCH_AC_052,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_053,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.1111,0.4378,1.0,0.4378
BATCH_AC_054,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_055,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_056,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,0.25,0.535,1.0,0.535
BATCH_AC_057,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_058,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_059,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_060,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AC_061,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_062,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_063,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,0.2353,0.2247,1.0,0.2247
BATCH_AC_064,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_065,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,0.1765,0.1835,1.0,0.1835
BATCH_AC_066,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,0.1765,0.1835,1.0,0.1835
BATCH_AC_067,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,0.1765,0.1835,1.0,0.1835
BATCH_AC_068,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_069,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_070,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_071,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_072,Taiwan-side,1987-2015_cross_strait_diffusion,official_food_competition_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_073,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_074,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_075,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_076,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_077,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_078,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_079,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_080,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_081,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_082,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_083,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_084,Taiwan-side,1987-2015_cross_strait_diffusion,official_tourism_file,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_085,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_086,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_087,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_088,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_089,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_090,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_091,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_092,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_093,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_094,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_095,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_096,Taiwan-side,2015-2025_internet_wanghong_capital,official_tourism_route,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_097,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.125,0.1475,1.0,0.1475
BATCH_AC_098,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.125,0.1475,1.0,0.1475
BATCH_AC_099,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.125,0.1475,1.0,0.1475
BATCH_AC_100,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.125,0.1475,1.0,0.1475
BATCH_AC_101,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.125,0.1475,1.0,0.1475
BATCH_AC_102,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_103,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_104,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.125,0.1475,1.0,0.1475
BATCH_AC_105,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_106,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_107,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_108,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_109,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_110,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_111,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_112,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_113,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_114,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.125,0.1475,1.0,0.1475
BATCH_AC_115,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,0.125,0.1475,1.0,0.1475
BATCH_AC_116,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_117,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_118,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_119,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_120,Taiwan-side,2015-2025_internet_wanghong_capital,official_event_page,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_121,Taiwan-side,2015-2025_internet_wanghong_capital,official_cuisine_index,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_122,Taiwan-side,2015-2025_internet_wanghong_capital,official_cuisine_index,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_123,Taiwan-side,2015-2025_internet_wanghong_capital,official_cuisine_index,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_124,Taiwan-side,2015-2025_internet_wanghong_capital,official_cuisine_index,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AC_125,Taiwan-side,2015-2025_internet_wanghong_capital,official_cuisine_index,tertiary,0.2,1.0,0.76,1.0,0.76
BATCH_AD_001,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_002,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_003,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_004,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_005,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_006,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_007,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_008,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_009,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_010,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_011,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_012,Yangtze River Delta,1987-2015_cross_strait_diffusion,street_food_history_article,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_013,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_014,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_015,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_016,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_017,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_018,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_019,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_020,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_021,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_022,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_023,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_024,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_025,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_026,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_027,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_028,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_029,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_030,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_031,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_032,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_033,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_034,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_035,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_036,Yangtze River Delta,1987-2015_cross_strait_diffusion,corporate_history,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_037,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_038,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_039,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_040,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_041,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_042,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_043,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_044,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_045,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_046,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_047,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_048,Taiwan-side,1987-2015_cross_strait_diffusion,newspaper_article,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_049,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_050,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_051,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_052,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_053,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_054,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_055,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_056,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_057,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_058,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_059,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_060,Singapore,1987-2015_cross_strait_diffusion,corporate_prospectus,secondary,0.7,1.0,0.91,1.0,0.91
BATCH_AD_061,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
BATCH_AD_062,Singapore,1987-2015_cross_strait_diffusion,newspaper_issue,primary,1.2,1.0,1.06,1.0,1.06
